날짜시간,항공사,가격
2025-03-09 00:00:00-17:15,제주항공,"160,600"
2025-03-09 00:00:00-09:50,홍콩익스프레스항공,"199,700"
2025-03-09 00:00:00-12:55,홍콩익스프레스항공,"199,700"
2025-03-09 00:00:00-12:35,대한항공,"200,000"
2025-03-10 00:00:00-09:50,제주항공,"142,800"
2025-03-10 00:00:00-12:55,대한항공,"203,500"
2025-03-10 00:00:00-08:20,대한항공,"203,500"
2025-03-10 00:00:00-11:20,대한항공,"203,500"
2025-03-10 00:00:00-13:45,대한항공,"203,500"
2025-03-11 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-11 00:00:00-17:15,제주항공,"125,000"
2025-03-11 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-11 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-11 00:00:00-12:35,대한항공,"200,000"
2025-03-12 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-12 00:00:00-17:15,제주항공,"125,000"
2025-03-12 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-12 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-12 00:00:00-12:35,대한항공,"200,000"
2025-03-13 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-13 00:00:00-17:15,제주항공,"151,700"
2025-03-13 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-13 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-13 00:00:00-21:55,대한항공,"200,000"
2025-03-14 00:00:00-09:50,제주항공,"160,600"
2025-03-14 00:00:00-12:55,대한항공,"206,500"
2025-03-14 00:00:00-08:20,대한항공,"206,500"
2025-03-14 00:00:00-11:20,대한항공,"206,500"
2025-03-14 00:00:00-13:45,대한항공,"206,500"
2025-03-15 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-15 00:00:00-17:15,제주항공,"178,400"
2025-03-15 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-15 00:00:00-12:55,홍콩익스프레스항공,"199,700"
2025-03-15 00:00:00-12:35,대한항공,"200,000"
2025-03-17 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-17 00:00:00-17:15,제주항공,"142,800"
2025-03-17 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-17 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-17 00:00:00-12:35,대한항공,"200,000"
2025-03-18 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-18 00:00:00-17:15,제주항공,"125,000"
2025-03-18 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-18 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-18 00:00:00-12:35,대한항공,"200,000"
2025-03-19 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-19 00:00:00-17:15,제주항공,"125,000"
2025-03-19 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-19 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-19 00:00:00-12:35,대한항공,"200,000"
2025-03-20 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-20 00:00:00-17:15,제주항공,"151,700"
2025-03-20 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-20 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-20 00:00:00-12:35,대한항공,"200,000"
2025-03-21 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-21 00:00:00-17:15,제주항공,"160,600"
2025-03-21 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-21 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-21 00:00:00-12:35,홍콩익스프레스항공,"196,200"
2025-03-22 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-22 00:00:00-17:15,제주항공,"178,400"
2025-03-22 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-22 00:00:00-12:55,홍콩익스프레스항공,"199,700"
2025-03-22 00:00:00-12:35,대한항공,"200,000"
2025-03-23 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-23 00:00:00-17:15,제주항공,"142,800"
2025-03-23 00:00:00-09:50,홍콩익스프레스항공,"199,700"
2025-03-23 00:00:00-12:55,홍콩익스프레스항공,"199,700"
2025-03-23 00:00:00-12:35,대한항공,"200,000"
2025-03-24 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-24 00:00:00-17:15,제주항공,"142,800"
2025-03-24 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-24 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-24 00:00:00-21:55,대한항공,"200,000"
2025-03-25 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-25 00:00:00-17:15,제주항공,"125,000"
2025-03-25 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-25 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-25 00:00:00-12:35,대한항공,"200,000"
2025-03-26 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-26 00:00:00-17:15,제주항공,"126,800"
2025-03-26 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-26 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-26 00:00:00-12:35,대한항공,"200,000"
2025-03-27 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-27 00:00:00-17:15,제주항공,"151,700"
2025-03-27 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-27 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-27 00:00:00-12:35,대한항공,"200,000"
2025-03-28 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-28 00:00:00-17:15,제주항공,"160,600"
2025-03-28 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-28 00:00:00-12:55,홍콩익스프레스항공,"196,200"
2025-03-28 00:00:00-12:35,홍콩익스프레스항공,"196,200"
2025-03-29 00:00:00-14:05,그레이터베이항공,"116,000"
2025-03-29 00:00:00-17:15,제주항공,"178,400"
2025-03-29 00:00:00-09:50,홍콩익스프레스항공,"196,200"
2025-03-29 00:00:00-12:55,홍콩익스프레스항공,"199,700"
2025-03-29 00:00:00-12:35,대한항공,"200,000"
2025-03-30 00:00:00-22:35,홍콩익스프레스항공,"199,700"
2025-03-30 00:00:00-01:10,홍콩익스프레스항공,"199,700"
2025-03-30 00:00:00-12:45,대한항공,"200,000"
2025-03-30 00:00:00-15:30,대한항공,"200,000"
2025-03-30 00:00:00-08:05,아시아나항공,"202,600"
2025-03-31 00:00:00-22:35,홍콩익스프레스항공,"196,200"
2025-03-31 00:00:00-01:10,홍콩익스프레스항공,"196,200"
2025-03-31 00:00:00-12:45,대한항공,"200,000"
2025-03-31 00:00:00-15:30,대한항공,"200,000"
2025-03-31 00:00:00-08:05,대한항공,"200,000"
,,
,,
